#SAMPLE	BIOSAMPLE	STUDY	ENVIRONMENT	SOURCE_SAMPLE_LINK
TSOL21-1_SAMN17618795_METAG	SAMN17618795	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618795/
TSOL21-1_SAMN17618796_METAG	SAMN17618796	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618796/
TSOL21-1_SAMN17618797_METAG	SAMN17618797	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618797/
TSOL21-1_SAMN17618798_METAG	SAMN17618798	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618798/
TSOL21-1_SAMN17618799_METAG	SAMN17618799	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618799/
TSOL21-1_SAMN17618800_METAG	SAMN17618800	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618800/
TSOL21-1_SAMN17618801_METAG	SAMN17618801	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618801/
TSOL21-1_SAMN17618802_METAG	SAMN17618802	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618802/
TSOL21-1_SAMN17618803_METAG	SAMN17618803	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618803/
TSOL21-1_SAMN17618804_METAG	SAMN17618804	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618804/
TSOL21-1_SAMN17618805_METAG	SAMN17618805	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618805/
TSOL21-1_SAMN17618806_METAG	SAMN17618806	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618806/
TSOL21-1_SAMN17618807_METAG	SAMN17618807	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618807/
TSOL21-1_SAMN17618808_METAG	SAMN17618808	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618808/
TSOL21-1_SAMN17618809_METAG	SAMN17618809	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618809/
TSOL21-1_SAMN17618810_METAG	SAMN17618810	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618810/
TSOL21-1_SAMN17618811_METAG	SAMN17618811	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618811/
TSOL21-1_SAMN17618812_METAG	SAMN17618812	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618812/
TSOL21-1_SAMN17618813_METAG	SAMN17618813	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618813/
TSOL21-1_SAMN17618814_METAG	SAMN17618814	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618814/
TSOL21-1_SAMN17618815_METAG	SAMN17618815	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618815/
TSOL21-1_SAMN17618816_METAG	SAMN17618816	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618816/
TSOL21-1_SAMN17618817_METAG	SAMN17618817	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618817/
TSOL21-1_SAMN17618818_METAG	SAMN17618818	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618818/
TSOL21-1_SAMN17618819_METAG	SAMN17618819	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618819/
TSOL21-1_SAMN17618820_METAG	SAMN17618820	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618820/
TSOL21-1_SAMN17618821_METAG	SAMN17618821	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618821/
TSOL21-1_SAMN17618822_METAG	SAMN17618822	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618822/
TSOL21-1_SAMN17618823_METAG	SAMN17618823	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618823/
TSOL21-1_SAMN17618824_METAG	SAMN17618824	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618824/
TSOL21-1_SAMN17618825_METAG	SAMN17618825	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618825/
TSOL21-1_SAMN17618826_METAG	SAMN17618826	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618826/
TSOL21-1_SAMN17618827_METAG	SAMN17618827	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618827/
TSOL21-1_SAMN17618828_METAG	SAMN17618828	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618828/
TSOL21-1_SAMN17618829_METAG	SAMN17618829	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618829/
TSOL21-1_SAMN17618830_METAG	SAMN17618830	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618830/
TSOL21-1_SAMN17618831_METAG	SAMN17618831	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618831/
TSOL21-1_SAMN17618832_METAG	SAMN17618832	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618832/
TSOL21-1_SAMN17618833_METAG	SAMN17618833	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618833/
TSOL21-1_SAMN17618834_METAG	SAMN17618834	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618834/
TSOL21-1_SAMN17618835_METAG	SAMN17618835	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618835/
TSOL21-1_SAMN17618836_METAG	SAMN17618836	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618836/
TSOL21-1_SAMN17618837_METAG	SAMN17618837	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618837/
TSOL21-1_SAMN17618838_METAG	SAMN17618838	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618838/
TSOL21-1_SAMN17618839_METAG	SAMN17618839	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618839/
TSOL21-1_SAMN17618840_METAG	SAMN17618840	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618840/
TSOL21-1_SAMN17618841_METAG	SAMN17618841	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618841/
TSOL21-1_SAMN17618842_METAG	SAMN17618842	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618842/
TSOL21-1_SAMN17618843_METAG	SAMN17618843	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618843/
TSOL21-1_SAMN17618844_METAG	SAMN17618844	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618844/
TSOL21-1_SAMN17618845_METAG	SAMN17618845	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618845/
TSOL21-1_SAMN17618846_METAG	SAMN17618846	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618846/
TSOL21-1_SAMN17618847_METAG	SAMN17618847	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618847/
TSOL21-1_SAMN17618848_METAG	SAMN17618848	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618848/
TSOL21-1_SAMN17618849_METAG	SAMN17618849	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618849/
TSOL21-1_SAMN17618850_METAG	SAMN17618850	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618850/
TSOL21-1_SAMN17618851_METAG	SAMN17618851	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618851/
TSOL21-1_SAMN17618852_METAG	SAMN17618852	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618852/
TSOL21-1_SAMN17618853_METAG	SAMN17618853	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618853/
TSOL21-1_SAMN17618854_METAG	SAMN17618854	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618854/
TSOL21-1_SAMN17618855_METAG	SAMN17618855	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618855/
TSOL21-1_SAMN17618856_METAG	SAMN17618856	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618856/
TSOL21-1_SAMN17618857_METAG	SAMN17618857	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618857/
TSOL21-1_SAMN17618858_METAG	SAMN17618858	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618858/
TSOL21-1_SAMN17618859_METAG	SAMN17618859	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618859/
TSOL21-1_SAMN17618860_METAG	SAMN17618860	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618860/
TSOL21-1_SAMN17618861_METAG	SAMN17618861	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618861/
TSOL21-1_SAMN17618862_METAG	SAMN17618862	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618862/
TSOL21-1_SAMN17618863_METAG	SAMN17618863	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618863/
TSOL21-1_SAMN17618864_METAG	SAMN17618864	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618864/
TSOL21-1_SAMN17618865_METAG	SAMN17618865	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618865/
TSOL21-1_SAMN17618866_METAG	SAMN17618866	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618866/
TSOL21-1_SAMN17618867_METAG	SAMN17618867	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618867/
TSOL21-1_SAMN17618868_METAG	SAMN17618868	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618868/
TSOL21-1_SAMN17618869_METAG	SAMN17618869	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618869/
TSOL21-1_SAMN17618870_METAG	SAMN17618870	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618870/
TSOL21-1_SAMN17618871_METAG	SAMN17618871	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618871/
TSOL21-1_SAMN17618872_METAG	SAMN17618872	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618872/
TSOL21-1_SAMN17618873_METAG	SAMN17618873	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618873/
TSOL21-1_SAMN17618874_METAG	SAMN17618874	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618874/
TSOL21-1_SAMN17618875_METAG	SAMN17618875	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618875/
TSOL21-1_SAMN17618876_METAG	SAMN17618876	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618876/
TSOL21-1_SAMN17618877_METAG	SAMN17618877	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618877/
TSOL21-1_SAMN17618878_METAG	SAMN17618878	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618878/
TSOL21-1_SAMN17618879_METAG	SAMN17618879	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618879/
TSOL21-1_SAMN17618880_METAG	SAMN17618880	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618880/
TSOL21-1_SAMN17618881_METAG	SAMN17618881	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618881/
TSOL21-1_SAMN17618882_METAG	SAMN17618882	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618882/
TSOL21-1_SAMN17618883_METAG	SAMN17618883	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618883/
TSOL21-1_SAMN17618884_METAG	SAMN17618884	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618884/
TSOL21-1_SAMN17618885_METAG	SAMN17618885	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618885/
TSOL21-1_SAMN17618886_METAG	SAMN17618886	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618886/
TSOL21-1_SAMN17618887_METAG	SAMN17618887	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618887/
TSOL21-1_SAMN17618888_METAG	SAMN17618888	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618888/
TSOL21-1_SAMN17618889_METAG	SAMN17618889	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618889/
TSOL21-1_SAMN17618890_METAG	SAMN17618890	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618890/
TSOL21-1_SAMN17618891_METAG	SAMN17618891	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618891/
TSOL21-1_SAMN17618892_METAG	SAMN17618892	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618892/
TSOL21-1_SAMN17618893_METAG	SAMN17618893	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618893/
TSOL21-1_SAMN17618894_METAG	SAMN17618894	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618894/
TSOL21-1_SAMN17618895_METAG	SAMN17618895	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618895/
TSOL21-1_SAMN17618896_METAG	SAMN17618896	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618896/
TSOL21-1_SAMN17618897_METAG	SAMN17618897	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618897/
TSOL21-1_SAMN17618898_METAG	SAMN17618898	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618898/
TSOL21-1_SAMN17618899_METAG	SAMN17618899	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618899/
TSOL21-1_SAMN17618900_METAG	SAMN17618900	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618900/
TSOL21-1_SAMN17618901_METAG	SAMN17618901	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618901/
TSOL21-1_SAMN17618902_METAG	SAMN17618902	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618902/
TSOL21-1_SAMN17618903_METAG	SAMN17618903	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618903/
TSOL21-1_SAMN17618904_METAG	SAMN17618904	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618904/
TSOL21-1_SAMN17618905_METAG	SAMN17618905	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618905/
TSOL21-1_SAMN17618906_METAG	SAMN17618906	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618906/
TSOL21-1_SAMN17618907_METAG	SAMN17618907	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618907/
TSOL21-1_SAMN17618908_METAG	SAMN17618908	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618908/
TSOL21-1_SAMN17618909_METAG	SAMN17618909	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618909/
TSOL21-1_SAMN17618910_METAG	SAMN17618910	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618910/
TSOL21-1_SAMN17618911_METAG	SAMN17618911	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618911/
TSOL21-1_SAMN17618912_METAG	SAMN17618912	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618912/
TSOL21-1_SAMN17618913_METAG	SAMN17618913	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618913/
TSOL21-1_SAMN17618914_METAG	SAMN17618914	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618914/
TSOL21-1_SAMN17618915_METAG	SAMN17618915	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618915/
TSOL21-1_SAMN17618916_METAG	SAMN17618916	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618916/
TSOL21-1_SAMN17618917_METAG	SAMN17618917	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618917/
TSOL21-1_SAMN17618918_METAG	SAMN17618918	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618918/
TSOL21-1_SAMN17618919_METAG	SAMN17618919	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618919/
TSOL21-1_SAMN17618920_METAG	SAMN17618920	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618920/
TSOL21-1_SAMN17618921_METAG	SAMN17618921	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618921/
TSOL21-1_SAMN17618922_METAG	SAMN17618922	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618922/
TSOL21-1_SAMN17618923_METAG	SAMN17618923	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618923/
TSOL21-1_SAMN17618924_METAG	SAMN17618924	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618924/
TSOL21-1_SAMN17618925_METAG	SAMN17618925	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618925/
TSOL21-1_SAMN17618926_METAG	SAMN17618926	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618926/
TSOL21-1_SAMN17618927_METAG	SAMN17618927	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618927/
TSOL21-1_SAMN17618928_METAG	SAMN17618928	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618928/
TSOL21-1_SAMN17618929_METAG	SAMN17618929	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618929/
TSOL21-1_SAMN17618930_METAG	SAMN17618930	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618930/
TSOL21-1_SAMN17618931_METAG	SAMN17618931	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618931/
TSOL21-1_SAMN17618932_METAG	SAMN17618932	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618932/
TSOL21-1_SAMN17618933_METAG	SAMN17618933	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618933/
TSOL21-1_SAMN17618934_METAG	SAMN17618934	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618934/
TSOL21-1_SAMN17618935_METAG	SAMN17618935	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618935/
TSOL21-1_SAMN17618936_METAG	SAMN17618936	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618936/
TSOL21-1_SAMN17618937_METAG	SAMN17618937	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618937/
TSOL21-1_SAMN17618938_METAG	SAMN17618938	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618938/
TSOL21-1_SAMN17618939_METAG	SAMN17618939	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618939/
TSOL21-1_SAMN17618940_METAG	SAMN17618940	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618940/
TSOL21-1_SAMN17618941_METAG	SAMN17618941	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618941/
TSOL21-1_SAMN17618942_METAG	SAMN17618942	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618942/
TSOL21-1_SAMN17618943_METAG	SAMN17618943	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618943/
TSOL21-1_SAMN17618944_METAG	SAMN17618944	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618944/
TSOL21-1_SAMN17618945_METAG	SAMN17618945	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618945/
TSOL21-1_SAMN17618946_METAG	SAMN17618946	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618946/
TSOL21-1_SAMN17618947_METAG	SAMN17618947	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618947/
TSOL21-1_SAMN17618948_METAG	SAMN17618948	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618948/
TSOL21-1_SAMN17618949_METAG	SAMN17618949	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618949/
TSOL21-1_SAMN17618950_METAG	SAMN17618950	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618950/
TSOL21-1_SAMN17618951_METAG	SAMN17618951	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618951/
TSOL21-1_SAMN17618952_METAG	SAMN17618952	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618952/
TSOL21-1_SAMN17618953_METAG	SAMN17618953	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618953/
TSOL21-1_SAMN17618954_METAG	SAMN17618954	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618954/
TSOL21-1_SAMN17618955_METAG	SAMN17618955	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618955/
TSOL21-1_SAMN17618956_METAG	SAMN17618956	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618956/
TSOL21-1_SAMN17618957_METAG	SAMN17618957	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618957/
TSOL21-1_SAMN17618958_METAG	SAMN17618958	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618958/
TSOL21-1_SAMN17618959_METAG	SAMN17618959	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618959/
TSOL21-1_SAMN17618960_METAG	SAMN17618960	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618960/
TSOL21-1_SAMN17618961_METAG	SAMN17618961	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618961/
TSOL21-1_SAMN17618962_METAG	SAMN17618962	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618962/
TSOL21-1_SAMN17618963_METAG	SAMN17618963	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618963/
TSOL21-1_SAMN17618964_METAG	SAMN17618964	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618964/
TSOL21-1_SAMN17618965_METAG	SAMN17618965	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618965/
TSOL21-1_SAMN17618966_METAG	SAMN17618966	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618966/
TSOL21-1_SAMN17618967_METAG	SAMN17618967	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618967/
TSOL21-1_SAMN17618968_METAG	SAMN17618968	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618968/
TSOL21-1_SAMN17618969_METAG	SAMN17618969	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618969/
TSOL21-1_SAMN17618970_METAG	SAMN17618970	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618970/
TSOL21-1_SAMN17618971_METAG	SAMN17618971	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618971/
TSOL21-1_SAMN17618972_METAG	SAMN17618972	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618972/
TSOL21-1_SAMN17618973_METAG	SAMN17618973	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618973/
TSOL21-1_SAMN17618974_METAG	SAMN17618974	TSOL21-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN17618974/
